#x_m,y_m,w_tr_right_m,w_tr_left_m
10.69,5.6,1.3199999999999998,0.5297590011563598
10.66,5.57,1.3499999999999999,0.5077747210701755
10.54,5.57,1.3499999999999999,0.5469356528095862
10.51,5.539999999999999,1.38,0.5319254774317228
10.45,5.539999999999999,1.381071087134628,0.5595929269136641
10.42,5.51,1.4123667831396403,0.5490583018850943
10.389999999999999,5.51,1.4142053552593983,0.5653323061113573
10.36,5.48,1.446453549339346,0.5580209787645054
10.299999999999999,5.48,1.4526266002774235,0.5949860334105779
10.27,5.449999999999999,1.4861970775925035,0.5919641248391103
10.239999999999998,5.449999999999999,1.4904747973652128,0.612414379544733
10.18,5.390000000000001,1.5595160660774081,0.612414379544733
10.149999999999999,5.390000000000001,1.56,0.6343446901438462
10.12,5.359999999999999,1.5899999999999999,0.6372299611087985
10.09,5.359999999999999,1.5902380802428038,0.6604686356149273
10.0,5.27,1.6836330305779847,0.6827003612495519
9.969999999999999,5.27,1.6856736892047495,0.7084641788382966
9.76,5.0600000000000005,1.8973848092675984,0.8099999999999999
9.76,5.029999999999999,1.9272853431924701,0.8006361796706484
9.639999999999999,4.91,2.040769104375739,0.888696765369537
9.639999999999999,4.880000000000001,2.0707593720156416,0.8837651794169316
9.61,4.85,2.100187492676353,0.9093386622447823
9.61,4.82,2.130185178129436,0.9059850745345067
9.52,4.73,2.2199999999999998,0.99
8.74,4.73,2.189096221522985,0.96
8.709999999999999,4.699999999999999,2.1684002916869054,0.9299999999999999
8.68,4.699999999999999,2.139610624669437,0.9299999999999999
8.649999999999999,4.67,2.1196074061715056,0.8999999999999999
8.59,4.67,2.0623928547132038,0.8999999999999999
8.559999999999999,4.640000000000001,2.043266950221421,0.87
8.5,4.640000000000001,1.9865038814749474,0.87
8.469999999999999,4.609999999999999,1.9675316976836286,0.84
8.44,4.609999999999999,1.9389729788454348,0.84
8.41,4.58,1.92,0.8099999999999999
8.379999999999999,4.58,1.8916432191394656,0.8099999999999999
8.35,4.549999999999999,1.8734994824015947,0.78
8.29,4.549999999999999,1.8172859986312666,0.78
8.26,4.52,1.8002142747824565,0.75
8.229999999999999,4.52,1.772389924700465,0.75
8.2,4.49,1.7562587385832553,0.72
8.17,4.49,1.7287188075236055,0.72
8.139999999999999,4.459999999999999,1.7135789033459803,0.69
8.08,4.459999999999999,1.6592090240706834,0.69
8.049999999999999,4.43,1.645379140424817,0.6599999999999999
8.02,4.43,1.6185932346383376,0.6599999999999999
7.99,4.4,1.6058856209122307,0.63
7.899999999999999,4.4,1.5270467974302135,0.63
7.869999999999999,4.369999999999999,1.5161773041198372,0.6
7.809999999999999,4.369999999999999,1.4649079296099272,0.6
7.779999999999999,4.34,1.455704986607944,0.57
7.719999999999999,4.34,1.40578427709954,0.57
7.6899999999999995,4.309999999999999,1.3983815825661792,0.54
7.629999999999999,4.309999999999999,1.3499999999999999,0.54
7.6,4.279999999999999,1.3445364088398895,0.51
7.539999999999999,4.279999999999999,1.2979048782702929,0.51
7.51,4.25,1.2945218719101974,0.48
7.42,4.25,1.2279397893896211,0.48
7.389999999999999,4.219999999999999,1.2273506473629425,0.44999999999999996
7.299999999999999,4.219999999999999,1.1650938536489734,0.44999999999999996
7.27,4.1899999999999995,1.167548977036201,0.42
7.149999999999999,4.1899999999999995,1.0920129309744218,0.42
7.119999999999999,4.16,1.0984634424967998,0.39
7.0,4.16,1.0325539388707685,0.39
6.969999999999999,4.129999999999999,1.0433167906342866,0.36
6.789999999999999,4.129999999999999,0.9614277624977183,0.36
6.76,4.1,0.976322843170959,0.32999999999999996
6.52,4.1,0.90074976577137,0.3363961030678928
6.49,4.07,0.9237646832622682,0.31188234163113415
6.34,4.07,0.9033702672078948,0.32999999999999996
6.309999999999999,4.039999999999999,0.9314625451064276,0.3
6.1,4.039999999999999,0.9314625451064276,0.3
6.07,4.07,0.9033702672078948,0.32999999999999996
5.709999999999999,4.07,0.9816005617976296,0.32999999999999996
5.68,4.1,0.9646343345014794,0.36
5.469999999999999,4.1,1.055322839769182,0.3606814663663572
5.4399999999999995,4.129999999999999,1.0433167906342866,0.3926037828369117
5.229999999999999,4.129999999999999,1.1580123456267442,0.42
5.199999999999999,4.16,1.1524462124292245,0.44999999999999996
5.08,4.16,1.2297058540778354,0.44999999999999996
5.049999999999999,4.1899999999999995,1.2279397893896211,0.48
4.959999999999999,4.1899999999999995,1.2909902576697319,0.48
4.93,4.219999999999999,1.2909902576697319,0.51
4.84,4.219999999999999,1.3551737068960465,0.51
4.809999999999999,4.25,1.3568041525780892,0.54
4.75,4.25,1.40182255244194,0.54
4.719999999999999,4.279999999999999,1.4055204484262274,0.57
4.629999999999999,4.279999999999999,1.476091213873882,0.57
4.6,4.309999999999999,1.4821616088334975,0.6
4.539999999999999,4.309999999999999,1.5309833423600554,0.6
4.51,4.34,1.5388311504866345,0.63
4.449999999999999,4.34,1.5890473789717399,0.63
4.42,4.369999999999999,1.5985520798756088,0.6599999999999999
4.359999999999999,4.369999999999999,1.65,0.6599999999999999
4.33,4.4,1.661045639448506,0.69
4.27,4.4,1.7135789033459803,0.69
4.24,4.43,1.7260552805883653,0.72
4.209999999999999,4.43,1.7527542473467204,0.72
4.18,4.459999999999999,1.7663010429267074,0.7504284840006958
4.119999999999999,4.459999999999999,1.8198348992315416,0.7538500842150178
4.09,4.49,1.8333776037073233,0.78664621657649
4.0,4.49,1.91472345903501,0.800227249253535
3.969999999999999,4.52,1.9297085011274453,0.8356495938448619
3.91,4.52,1.9847319317591725,0.84
3.879999999999999,4.549999999999999,2.000825938657681,0.87
3.8200000000000003,4.549999999999999,2.056480426398658,0.87
3.789999999999999,4.58,2.0736048533822977,0.8999999999999999
3.76,4.58,2.1016869071550524,0.8999999999999999
3.7300000000000004,4.609999999999999,2.1196074061715056,0.9299999999999999
3.6099999999999994,4.609999999999999,2.2216066307019418,0.9299999999999999
3.58,4.640000000000001,2.190722786662538,0.96
3.25,4.640000000000001,2.19,0.96
3.16,4.73,2.1,0.87957619508025
3.16,4.76,2.07,0.8837651794169316
3.129999999999999,4.789999999999999,2.04,0.8591807451816994
3.129999999999999,4.82,2.01,0.8649892703368559
3.01,4.9399999999999995,1.89,0.7816653826391967
3.01,4.970000000000001,1.8599999999999999,0.7920164833920778
2.8899999999999997,5.09,1.74,0.734456378974
2.8599999999999994,5.09,1.74,0.7084641788382966
2.7699999999999996,5.18,1.65,0.6840731680114036
2.7399999999999993,5.18,1.65,0.6604686356149273
2.6799999999999997,5.24,1.5899999999999999,0.6548298277703729
2.6499999999999995,5.24,1.5899999999999999,0.6333809511662427
2.619999999999999,5.27,1.56,0.6343446901438462
2.59,5.27,1.56,0.6143850392476903
2.5599999999999996,5.300000000000001,1.53,0.618313671900838
2.5299999999999994,5.300000000000001,1.53,0.6
2.5,5.33,1.5,0.6069729874698585
2.4699999999999998,5.33,1.5,0.5904493247793497
2.4399999999999995,5.359999999999999,1.47,0.6004998611882181
2.38,5.359999999999999,1.471016657177453,0.572066511224918
2.3499999999999996,5.390000000000001,1.4423260314877924,0.5863972021616495
2.26,5.390000000000001,1.4492855684535901,0.5538149682454624
2.2299999999999995,5.42,1.4228464818433475,0.5736131867136621
2.1099999999999994,5.42,1.4415510328439989,0.5485281374238571
2.079999999999999,5.449999999999999,1.4181385275931624,0.574642784226795
1.7199999999999998,5.449999999999999,1.4564737401965338,0.5949860334105779
1.6899999999999995,5.42,1.4904747973652128,0.5736131867136621
1.5699999999999994,5.42,1.500999722376436,0.613892772703669
1.54,5.390000000000001,1.5322117781522964,0.5989994438263018
1.4499999999999993,5.390000000000001,1.5388311504866345,0.6415412895885129
1.42,5.359999999999999,1.5718172987767796,0.631933474020544
1.3899999999999997,5.359999999999999,1.575419952970534,0.6486832980505137
1.3599999999999994,5.33,1.6091883092036783,0.6420191080864549
1.2999999999999998,5.33,1.6185932346383376,0.6794896630388705
1.2699999999999996,5.300000000000001,1.6534584715319647,0.6767292357659823
1.2399999999999993,5.300000000000001,1.6582900704441106,0.6972462083156796
1.21,5.27,1.691105220725414,0.6972462083156796
1.1799999999999997,5.27,1.6944924166313593,0.7191172650877817
1.0899999999999999,5.18,1.7957099035887574,0.7322790320451151
1.0599999999999996,5.18,1.789042843026442,0.7568348972285122
0.8799999999999999,5.0,1.936358647444546,0.8308846094982458
0.8799999999999999,4.970000000000001,1.9661420961625509,0.8200892821556682
0.7599999999999998,4.85,2.074742091259596,0.90074976577137
0.7599999999999998,4.82,2.1046829312822095,0.8943617542436628
0.45999999999999996,4.52,2.4,1.060624856453828
0.45999999999999996,4.49,2.4299999999999997,1.0536617007214173
0.4299999999999997,4.459999999999999,2.4299999999999997,1.0767352686700518
0.4299999999999997,4.279999999999999,2.4299999999999997,1.0529966740535617
0.39999999999999947,4.25,2.4,1.0813037319865604
0.39999999999999947,3.7999999999999994,2.4299999999999997,1.051332675546625
0.3699999999999992,3.769999999999999,2.4,1.080326048439281
0.3699999999999992,2.69,2.390315966573443,1.08
0.39999999999999947,2.6599999999999997,2.416615541441225,1.05
0.39999999999999947,2.1799999999999993,2.4,1.0583077707206126
0.4299999999999997,2.15,2.4299999999999997,1.032216198670471
0.4299999999999997,2.0899999999999994,2.37,1.0416407864998738
0.4899999999999993,2.03,2.31,0.995221988695374
0.4899999999999993,1.9999999999999996,2.28,0.9986916493148017
0.5499999999999998,1.94,2.2199999999999998,0.9477980605851253
0.5499999999999998,1.9099999999999997,2.19,0.9531959144523253
0.5800000000000001,1.8799999999999994,2.16,0.9299999999999999
0.5800000000000001,1.8499999999999992,2.13,0.9369316876852982
0.7299999999999995,1.6999999999999997,1.98,0.8208925015361643
0.7299999999999995,1.6699999999999995,1.95,0.8292918134831226
0.8199999999999994,1.5799999999999996,1.8599999999999999,0.7754068997360952
0.8199999999999994,1.5499999999999994,1.8299999999999998,0.7874741376235115
0.8499999999999996,1.5499999999999994,1.8299999999999998,0.7602358228243374
0.9699999999999998,1.4299999999999993,1.71,0.7151354589413178
1.0,1.4299999999999993,1.71,0.6904544411531506
1.0599999999999996,1.3699999999999997,1.6502307555774007,0.6794896630388705
1.0899999999999999,1.3699999999999997,1.6509228585466929,0.6567131231461185
1.1799999999999997,1.2799999999999998,1.5660385848100784,0.6372299611087985
1.21,1.2799999999999998,1.5686893802876922,0.6143850392476903
1.2699999999999996,1.2199999999999993,1.5159295140505866,0.6121677477306463
1.2999999999999998,1.2199999999999993,1.5201373574541015,0.5909545442950498
1.33,1.19,1.4952437160452616,0.5909545442950498
