#x_m,y_m,w_tr_right_m,w_tr_left_m
5.649999999999999,5.33,0.07107950630558943,1.5899999999999999
5.619999999999999,5.359999999999999,0.09458839313897716,1.6199999999999999
5.619999999999999,5.390000000000001,0.09115214431215894,1.65
5.59,5.42,0.12,1.68
5.59,5.51,0.12,1.77
5.559999999999999,5.539999999999999,0.14598206241955516,1.7999999999999998
5.559999999999999,5.6,0.1295346318982906,1.8599999999999999
5.529999999999999,5.630000000000001,0.15398237851264668,1.89
5.529999999999999,5.6899999999999995,0.15,1.95
5.5,5.720000000000001,0.18,1.98
5.5,5.84,0.18,2.1
5.469999999999999,5.869999999999999,0.21,2.130185178129436
5.469999999999999,6.17,0.24,2.4301648301888292
5.4399999999999995,6.199999999999999,0.27,2.4606520968785617
5.4399999999999995,6.32,0.27,2.580624932197873
5.41,6.35,0.3,2.6113914199227835
5.41,6.470000000000001,0.3,2.7313363389765906
5.379999999999999,6.5,0.32999999999999996,2.7623520372419628
5.379999999999999,6.5600000000000005,0.32999999999999996,2.822306839501845
4.33,6.5600000000000005,0.32999999999999996,2.7652895458667524
4.299999999999999,6.59,0.3,2.7620581313881027
4.119999999999999,6.59,0.3,2.6286515668477874
4.09,6.619999999999999,0.2707889277132134,2.6277294957014043
3.4299999999999997,6.619999999999999,0.21,2.1970382456021773
3.4000000000000004,6.65,0.18,2.2045957757690164
3.129999999999999,6.65,0.18,2.0631546711969575
3.0999999999999996,6.68,0.15,2.075310506018108
2.6799999999999997,6.68,0.15,1.9104524423746376
2.6499999999999995,6.709999999999999,0.12,1.9299103120977756
2.3199999999999994,6.709999999999999,0.13680659335683107,1.8554117936023267
2.289999999999999,6.74,0.11785164831552357,1.8807338214463496
2.1399999999999997,6.74,0.13680659335683107,1.8652020690919355
2.1099999999999994,6.77,0.11785164831552357,1.893285207172109
1.63,6.77,0.15,1.9104524423746376
1.5999999999999996,6.800000000000001,0.12107006542854597,1.9443930137121705
0.8499999999999996,6.800000000000001,0.18373546489791295,2.168764873372918
0.8199999999999994,6.77,0.19658836071740543,2.1552392958732147
0.7599999999999998,6.77,0.1743416490252569,2.182941803587027
0.7299999999999995,6.74,0.19477267507411927,2.17095123383688
0.6399999999999997,6.74,0.18093658625644196,2.2158895047279006
0.6099999999999994,6.709999999999999,0.21,2.20585314813139
0.3699999999999992,6.709999999999999,0.21,2.3401704490430157
0.33999999999999986,6.68,0.24,2.334027334710101
-0.05000000000000071,6.68,0.26364882684167806,2.5862432329933664
-0.08000000000000007,6.65,0.279396237474839,2.5853076092507017
-0.14000000000000057,6.65,0.26044625076808214,2.6274220741123067
-0.16999999999999993,6.619999999999999,0.282494635168428,2.6277294957014043
-0.20000000000000018,6.619999999999999,0.27706152185014027,2.649321955975644
-0.23000000000000043,6.59,0.3029925372672534,2.6505423230314795
-0.3799999999999999,6.59,0.3,2.7620581313881027
-0.41000000000000014,6.5600000000000005,0.32999999999999996,2.7652895458667524
-0.5899999999999999,6.5600000000000005,0.32999999999999996,2.904808886657674
-0.6200000000000001,6.529999999999999,0.36,2.9101401838549044
-0.8000000000000007,6.529999999999999,0.36,3.0549068541466244
-0.8300000000000001,6.5,0.39,3.062142174269256
-1.2200000000000002,6.5,0.42,3.389024261237651
-1.2500000000000004,6.470000000000001,0.44999999999999996,3.3992566820916874
-1.4300000000000002,6.470000000000001,0.4553806987208503,3.555087547644022
-1.4900000000000002,6.41,0.44999999999999996,3.5788271423202143
